lead1,lead2,time
-0.06923621490818145,0.00795047456560151,36.235
-0.07094146635388487,0.014813892864792034,36.24
-0.07409035224522843,0.02002910054197418,36.245
-0.07282224807871847,0.009730237678846681,36.25
-0.07667058961583344,0.005490993283475924,36.255
-0.08399248143828482,0.013744349145986885,36.26
-0.07411152962647868,0.014767442347405568,36.265
-0.04758635254556312,0.016782441509630916,36.27
-0.030910763339512322,0.033945350571131926,36.275
-0.029537333721723937,0.04612176733208896,36.28
-0.02315749769483015,0.04400799220709674,36.285
-0.006564691693423521,0.043783203374364005,36.29
0.005049864391531416,0.04323025160466796,36.295
0.004940003655602698,0.03458002558921898,36.3
0.0032632849854544155,0.02720444042892379,36.305
0.0067340281277883714,0.02267090139871058,36.31
0.005783328722450311,0.019617848161613227,36.315
-0.0016144854263909082,0.02383747551622604,36.32
0.004082831006144999,0.02241621111175198,36.325
0.02216437773589017,0.0077088637838054,36.33
0.021091488533121257,0.005417090874747767,36.335
0.0016017164174762242,0.016125600378571643,36.34
-0.0027881778465849638,0.0075769762028833005,36.345
0.002982035029273711,-0.009089871013263891,36.35
-0.005787306223951626,-0.0041799634407016,36.355
-0.013178581430634396,0.002813231672150678,36.36
-0.004663681809507749,-0.003906267731051153,36.365
-0.004298544145995645,-0.000751916587801302,36.37
-0.017292927340377743,0.010489090312700995,36.375
-0.017069393473709407,0.0065694078827585,36.38
-0.0023726425444305812,-0.0002783885890826388,36.385
0.0041206957556834635,0.005629759647850439,36.39
-0.0021448037237881386,0.010128253150327487,36.395
-0.009092807375035553,0.009223777984513187,36.4
-0.008956581386041405,0.013278019688086316,36.405
-0.004375530523728221,0.014272477180073519,36.41
-0.0011956471923648315,0.00432921949608392,36.415
0.002136322098115252,-0.0019959908122482175,36.42
0.00494000365560268,0.0049400036556025905,36.425
-0.0007364608627011569,0.011813350915519463,36.43
-0.005269468548548167,0.005592118743761234,36.435
0.007572903730096597,-0.004500946664291329,36.44
0.021003431338170696,0.001937166651841293,36.445
0.017963707489037375,0.030417996827695717,36.45
0.02372293179718115,0.06644751177280368,36.455
0.05508617460138054,0.08842783889439595,36.46
0.08991643302332972,0.07993663951520369,36.465
0.12254485779875754,0.04752131861494627,36.47
0.17040313146886413,0.015175192007161317,36.475
0.2254649007821922,-0.02302170746504486,36.48
0.2653888567578987,-0.09897601671991418,36.485
0.280514308359633,-0.1939439962866041,36.49
0.2553298468067035,-0.24154440981201958,36.495
0.17602292733635289,-0.22226315060483373,36.5
0.06816593694669199,-0.17281420361925826,36.505
-0.01837290126248903,-0.11530898927913079,36.51
-0.06129778265682408,-0.05347072309878787,36.515
-0.07675536104505597,-0.005135989589274169,36.52
-0.08354504687718446,0.01693327915277244,36.525
-0.08048342247590275,0.022872694496569704,36.53
-0.06742276529964598,0.0249227129916248,36.535
-0.057239853676175796,0.027475327366606173,36.54
-0.04904409313347408,0.03385140184743716,36.545
-0.02964002193361625,0.04446003290042433,36.55
-0.007282711969366182,0.05512750766037978,36.555
0.003136487464595094,0.06103546802849166,36.56
0.008987696575611884,0.059848675203475254,36.565
0.015036235331167613,0.05406433294462702,36.57
0.01368605517053112,0.04708424038866916,36.575
0.013209226083524622,0.03751990003548586,36.58
0.021895946750854586,0.025790236859608958,36.585
0.023800044344178647,0.019196550685333907,36.59
0.013188226010738265,0.019647340121343424,36.595
0.008741498480207985,0.017709018046089386,36.6
0.015297983361986338,0.009322675530217863,36.605
0.01988939604029339,0.004191126971470204,36.61
0.018643782151341628,0.006594436509314079,36.615
0.015073298072503525,0.005363808413435315,36.62
0.011317242346313827,-0.004455368975594096,36.625
0.00926102112692663,-0.011397820858241639,36.63
0.006030887203093741,-0.010301658221428025,36.635
-0.0007977539507565766,-0.009438475878519498,36.64
-0.0057491161293092286,-0.009516651604196116,36.645
-0.00836464996915123,-0.003170387807779865,36.65
-0.014803983614435632,0.006509667616300222,36.655
-0.019884115659486754,0.009805453975238644,36.66
-0.01427097850095714,0.00638657085820005,36.665
-0.005875339576035085,0.004780444045825234,36.67
-0.009880007311205408,0.009880007311205388,36.675
-0.023964953262173187,0.015156819819728282,36.68
-0.030850481297308933,0.013080913647065501,36.685
-0.02550644648573074,0.00983979859060745,36.69
-0.023733172265322164,0.0126870489271941,36.695
-0.03309185927048555,0.014981623911931492,36.7
-0.039512621220695314,0.014328710615309681,36.705
-0.03820658822407046,0.01912907965455737,36.71
-0.040303290351044074,0.02531171005229652,36.715
-0.04175188892647374,0.022369103994897364,36.72
-0.03353295764584744,0.016275737689372634,36.725
-0.029880914902202148,0.014811600199677907,36.73
-0.039760200485253576,0.014562558020478329,36.735
-0.04615304140674518,0.016076309696356896,36.74
-0.04446158633830052,0.019678815514044712,36.745
-0.049115585797066444,0.0161084611201977,36.75
-0.05621003497557618,0.00644170347002223,36.755
-0.05487811477161413,0.004208175732921278,36.76
-0.05511894838444052,0.009109274101299972,36.765
-0.06005415809150783,0.009029527362443628,36.77
-0.05374474256773681,0.002253790818736716,36.775
-0.041776184119434005,-0.0035703928333821536,36.78
-0.04586875719575555,-0.004947945227020185,36.785
-0.05535389504833102,-0.004899509649242177,36.79
-0.048381452298939594,-0.004378038004321055,36.795
-0.03952002924482164,2.8948037382818894e-17,36.8
-0.0437604538557669,0.002996217265889053,36.805
-0.04094420753535457,-0.0042681305464080865,36.81
-0.02608471698101773,-0.01024741814223287,36.815
-0.022847963215917644,-0.00017125221147055558,36.82
-0.023036339084988852,0.01310203964846028,36.825
-0.0020068127937347513,0.01826969127468277,36.83
0.019541230839067624,0.0280330453905652,36.835
0.01863406147689544,0.041376884247983414,36.84
0.01966159109455613,0.04196534877202903,36.845
0.034567544532130144,0.03606823766003978,36.85
0.03930967728205218,0.034481117728206764,36.855
0.03432020522123167,0.029168167736960068,36.86
0.03649088898781136,0.021235251558908107,36.865
0.035087810932081416,0.019767907218354898,36.87
0.025603599867480533,0.016238188406273477,36.875
0.027382211686596207,0.005849704471846967,36.88
0.03826119028461044,0.00015713977134500587,36.885
0.03945987279278975,0.0003401962425482768,36.89
0.03282498999955413,-0.00019928908211130962,36.895
0.02656929761841907,-9.13497295974779e-05,36.9
0.02109882673023365,-0.0010177276528018809,36.905
0.019905148762071348,-0.005553042013650037,36.91
0.0209460532859516,-0.009004206876800681,36.915
0.01644291675076798,-0.010928025658026964,36.92
0.009880007311205405,-0.009880007311205453,36.925
0.006242898136604806,-0.0002302708521493773,36.93
0.004659497641571596,0.005659768284970947,36.935
0.008962865038863071,-0.0035753377850524124,36.94
0.01398654158269381,-0.007402176873567222,36.945
0.006004797870080967,0.0038498743026270667,36.95
-0.0044914541921949325,0.006597798483893465,36.955
-0.0016477291774839517,0.0006386677664222347,36.96
-0.001026839261460879,0.006973234575026986,36.965
-0.01193031041357277,0.01254160443192599,36.97
-0.014697310798290033,0.002308373597155272,36.975
-0.009795344985453284,0.0005991538176185639,36.98
-0.015568821953295757,0.01765375319161385,36.985
-0.02050129798165583,0.026769364591323647,36.99
-0.010630810410863157,0.020261905873558268,36.995
-0.005113479021946885,0.015332319760453083,37.0
-0.01389093792233103,0.014528596270058477,37.005
-0.01967657589277173,0.014307318284294017,37.01
-0.020154749987504446,0.019896869247415794,37.015
-0.02699400860476723,0.025055464171138835,37.02
-0.03401097264267556,0.01821440383436253,37.025
-0.03471856847767974,0.010384880904351078,37.03
-0.04088326972144685,0.016043778689858998,37.035
-0.0525713481391366,0.021968004735780797,37.04
-0.05133353012854307,0.01342633190394876,37.045
-0.039520029244821675,0.00494000365560267,37.05
-0.039121180685650035,0.010367398318753048,37.055
-0.04827144825812792,0.016070176591285394,37.06
-0.04970213326730234,0.010872356375835772,37.065
-0.049585446323981534,0.00500250623626576,37.07
-0.05667370145314041,0.005660234149903729,37.075
-0.056430508095751994,0.008939108471225395,37.08
-0.04818654252758018,0.012865534936824005,37.085
-0.050706339395836374,0.014794844548650867,37.09
-0.051113557481056,0.01156915699805323,37.095
-0.025757030768100663,0.008177825179134424,37.1
0.0009216573169742733,0.010175547555419134,37.105
0.0018595482294519647,0.01810785925701887,37.11
0.0031066613286223825,0.03286995329164343,37.115
0.023361167681919016,0.0486872962280576,37.12
0.035817990747538886,0.053238304657060156,37.125
0.033782964744408575,0.04580625909092826,37.13
0.04172680100574677,0.03607153860881461,37.135
0.05274972778361617,0.03027147650332775,37.14
0.046852395161198185,0.029828173581675423,37.145
0.04493989948931875,0.0275614828364604,37.15
0.06417690368396216,0.015203766641692037,37.155
0.07358121555212413,0.004331196290638388,37.16
0.056814382578153126,0.007313449062977603,37.165
0.04632635195083757,0.010566387954061757,37.17
0.05434004021162975,0.00494000365560267,37.175
0.054541203072807895,0.001247815537636425,37.18
0.046495830461893393,-0.0022394597550355138,37.185
0.048835367734162784,-0.009454567623392654,37.19
0.046432804709427324,-0.0061973384334083744,37.195
0.029180856923972123,0.0007781441659309436,37.2
0.029512644379255066,-0.010585249697561888,37.205
0.053043136479953304,-0.020515165059141156,37.21
0.057434861168059854,-0.006355564902011303,37.215
0.03889204208626414,0.00032845652062382175,37.22
0.03546436479554292,-0.017744926999828808,37.225
0.044794396057413054,-0.024306933396070072,37.23
0.04214360355822227,-0.014153860091322027,37.235
0.040256134906786124,-0.021667487959241772,37.24
0.04900603387041222,-0.03461611808811979,37.245
0.04657818857489782,-0.018406183100950293,37.25
0.037704782888721436,0.009314084592267699,37.255
0.05344736635194794,0.02631117608333695,37.26
0.08579187934076173,0.04896102561871813,37.265
0.10861086556262427,0.06503547449875806,37.27
0.1351969115701102,0.038701516657011194,37.275
0.18367493009595368,-0.0008455329336741595,37.28
0.23881619408113466,-0.016754011918389967,37.285
0.28993309916792037,-0.06434906084609865,37.29
0.33324615243062966,-0.1758028935759828,37.295
0.3309802449253813,-0.2568801900913407,37.3
0.25636040119500536,-0.24576506766691725,37.305
0.15362758463012707,-0.2065319213332475,37.31
0.0727623892106243,-0.17360768640365032,37.315
0.008040556850871867,-0.11277665449355823,37.32
-0.04214987021341854,-0.04687482798138542,37.325
-0.05559813435331197,-0.01835915235098788,37.33
-0.051206829129506116,-0.0027901348659533105,37.335
-0.06228491390026911,0.010915066207237725,37.34
-0.07103592450275666,0.0006387380450002377,37.345
-0.06444424730608196,-0.006034701061249161,37.35
-0.07002120281848831,0.010877296438162584,37.355
-0.07773352733620588,0.009706481384607257,37.36
-0.05261037770303353,-0.006319559967003765,37.365
-0.025211318055913902,0.008187095024821183,37.37
-0.0329076562449587,0.026140516651572104,37.375
-0.037465038857145444,0.012753609514026371,37.38
-0.014204565449159334,0.01097847617908444,37.385
-0.002029186430389471,0.036526593680855236,37.39
-0.004827263630163339,0.04288531469741743,37.395
0.009036258670047755,0.030702517733805536,37.4
0.01985257618245487,0.034006842204596884,37.405
0.008357874838322746,0.039270991750493506,37.41
0.013170284003411754,0.02935712683545204,37.415
0.03914625408037461,0.021661931263052048,37.42
0.03952002924482159,0.019760014622410765,37.425
0.021486250334394205,0.013117194250153341,37.43
0.0228567017110211,0.009230903534702883,37.435
0.02567839422416389,0.010158321394694443,37.44
0.015040103290701242,0.002915657852178281,37.445
0.017717876252142183,-0.007095597473861354,37.45
0.022612488527292047,-0.002994540051423037,37.455
0.0037463379092261668,0.0083244378600655,37.46
-0.0033297071833462144,0.009019529487719283,37.465
0.018904342900654583,0.0020002694955753215,37.47
0.022554107413569602,-0.0020837010272406263,37.475
0.004063889621514266,-0.005133752829185441,37.48
0.002790029117611315,-0.004634875850345866,37.485
0.0021603694305449487,0.006757244260453963,37.49
-0.014086265692699971,0.014886261537202483,37.495
-0.012616196237219431,0.007899473571690992,37.5
-0.00425466559020284,0.0066183455455175455,37.505
-0.021230728270392744,0.01822946859570522,37.51
-0.02464359729293755,0.01918745832779658,37.515
0.001142920881875738,0.014933767935123769,37.52
-0.0014471268210733941,0.025815230437338056,37.525
-0.025435876807313476,0.030955129176297155,37.53
-0.017280321298697523,0.018118462120416706,37.535
-0.008011917971761465,0.01582244501381838,37.54
-0.026607331051109073,0.02349424549171864,37.545
-0.02470001827801353,0.019760014622410782,37.55
-0.005978173252409652,0.023716548970403206,37.555
-0.02024883647750315,0.0426176932552181,37.56
-0.03546383027572677,0.04164234581376019,37.565
-0.01589565118563304,0.02313884579100536,37.57
-0.004947489085943023,0.02183194572000556,37.575
-0.014086719017024005,0.032678217499284345,37.58
-0.010781110952752842,0.037747513766387436,37.585
-0.011842623090968478,0.03957459251516949,37.59
-0.027649106901040298,0.03387294480712996,37.595
-0.024269254046421464,0.024526270091326616,37.6
-0.014946922991954716,0.030427225336517857,37.605
-0.029210824900899036,0.040167819822562935,37.61
-0.03081608653512734,0.036886209497942565,37.615
-0.0061896267377744086,0.038951919652986555,37.62
-0.0036188540813401394,0.04555101161990089,37.625
-0.01960627627825923,0.03255019966851677,37.63
-0.012942165463713629,0.022897404581949134,37.635
-0.001932244458662552,0.04240403403903959,37.64
-0.005942988899687624,0.05421262588869566,37.645
0.0034074274913147937,0.041457256426424866,37.65
0.020964829234367013,0.0479452574985205,37.655
0.018884727536619583,0.0773420029189648,37.66
0.02334754153270646,0.08457757147041707,37.665
0.05175256859583752,0.07139065037638274,37.67
0.06422004752283514,0.0691600511784378,37.675
0.056599264632837536,0.07134075119162668,37.68
0.06635918228614111,0.06734128806271411,37.685
0.07916762701273668,0.06872539326276314,37.69
0.06948232444651105,0.06653613186022174,37.695
0.06515212605323144,0.04756319591989514,37.7
0.07067618279642564,0.037575917179985735,37.705
0.05566045935553196,0.0515257815099955,37.71
0.04518648880607234,0.05887597069050218,37.715
0.06669401121640729,0.04820232457421317,37.72
0.07415772029731209,0.04164778868698858,37.725
0.05319873263463602,0.039222220180981204,37.73
0.05241393884110368,0.03394448063308365,37.735
0.061691143725275954,0.0384268371981778,37.74
0.04572105123913293,0.04456466298087768,37.745
0.03765694987984804,0.03723163414378826,37.75
0.047069651352464194,0.036435912139392096,37.755
0.033788852157109334,0.04456376980220681,37.76
0.023046829422258212,0.03565838404435729,37.765
0.04639395415479666,0.03165304968042884,37.77
0.05155707200801414,0.05697159082439127,37.775
0.026830244720927807,0.0658164889769678,37.78
0.02629409777242396,0.04134040901013337,37.785
0.03451203961441368,0.0343645002708921,37.79
0.019931869670262996,0.044603127655364526,37.795
0.019760014622410796,0.039520029244821564,37.8
0.032945153226167735,0.04531764408289569,37.805
0.02302974849816646,0.06884536980050891,37.81
0.022310289453202375,0.06657361106877038,37.815
0.045634194907609685,0.04948537383004883,37.82
0.045987222734321986,0.0517715142559163,37.825
0.03719179072700483,0.05768499696314136,37.83
0.05532499826330804,0.07375040122563035,37.835
0.07084690378137498,0.11694274731682351,37.84
0.08787912398907428,0.1304046799439913,37.845
0.13861410405608915,0.08995878254942985,37.85
0.17922152537969477,0.06933777878559816,37.855
0.19849230931176737,0.07474732040105118,37.86
0.25896230156519046,0.023393291041729936,37.865
0.31994627641660417,-0.07810522856065072,37.87
0.2896531317723179,-0.1422680540561639,37.875
0.20417763930409,-0.1425586556813011,37.88
0.12029112948005911,-0.11088804635171759,37.885
0.028740362819236996,-0.07160083653087229,37.89
-0.03460099777307794,-0.027578096336575982,37.895
-0.043186624406288954,0.027359448454521373,37.9
-0.05883311038028134,0.07184670383760332,37.905
-0.08539762558687684,0.07187299442266436,37.91
-0.06576896790559798,0.05367211074570258,37.915
-0.036977667747190975,0.06441510174482033,37.92
-0.04446003290042436,0.08398006214524589,37.925
-0.04233630772929456,0.08396451536136884,37.93
-0.020781748140239645,0.0879110780594544,37.935
-0.015050380470467471,0.10248800257918271,37.94
-0.004940672424174229,0.10549206626837528,37.945
0.01425248515200669,0.10405923625028304,37.95
0.008348307592075244,0.10834807323791246,37.955
0.004832436795291993,0.10529549076609505,37.96
0.029655883575084818,0.09776782923588138,37.965
0.035978575614299554,0.09524087859346217,37.97
0.01892607942150767,0.08958552775093508,37.975
0.020329003991469915,0.08387072108715939,37.98
0.021867924450345654,0.08508437773084988,37.985
0.008003669220004802,0.07968627213743493,37.99
0.013733733912076152,0.0694287333610917,37.995
0.024470858054269913,0.07320366178767579,38.0
0.005080649650970123,0.08055968693769772,38.005
-0.006936243798338516,0.07549323031054539,38.01
0.01182607450846777,0.07175048750559775,38.015
0.018643244140143917,0.07462682327826534,38.02
0.006874106905970138,0.07119462103526966,38.025
0.005629774526445168,0.06675644606673448,38.03
0.003934519874836001,0.06963271191410335,38.035
-0.0075782292424231385,0.07016107187652217,38.04
-0.008260933032569457,0.06956652284875485,38.045
-0.004940003655602692,0.07904005848964328,38.05
-0.015037484788658233,0.08884171052523032,38.055
-0.019027009521978323,0.08692129099213539,38.06
-0.006498423730410673,0.08382281407962594,38.065
-0.0010269314785761952,0.08723419314362428,38.07
-0.00670431498298062,0.0888753732793396,38.075
-0.006135015644214789,0.0883960378164068,38.08
-0.002719265350422246,0.09201820220857408,38.085
-0.0058027129701275935,0.09357092026328932,38.09
-0.009051180134090668,0.08952775683280272,38.095
-0.01261559338801665,0.09121745665718688,38.1
-0.02013099412231686,0.09920234676856818,38.105
-0.01754182978378809,0.10040403032486682,38.11
-0.001185886598115581,0.09831961393050331,38.115
0.00523955557371718,0.10332765180087787,38.12
-0.004750502196048861,0.10643010958117649,38.125
-0.01078555139810085,0.10156772784470386,38.13
-0.009771195881600863,0.09885593189975682,38.135
-0.012391762368916601,0.09744795687896299,38.14
-0.015251216266863347,0.09295553930827297,38.145
-0.017862183350259537,0.0960590610009474,38.15
-0.02458487225579341,0.10306670233208605,38.155
-0.02379577591606374,0.09754398769963858,38.16
-0.012893541245035346,0.09164675555505822,38.165
-0.00992809097449552,0.09884182219001987,38.17
-0.014820010966808052,0.0988000731120541,38.175
-0.01700909313157604,0.0865489232661614,38.18
-0.023552581899533957,0.08593587277065097,38.185
-0.029820250966931326,0.0934909493858972,38.19
-0.023044893225638984,0.09265411376990709,38.195
-0.021055315047430013,0.09678436586460346,38.2
-0.029697020719070325,0.11108635781284812,38.205
-0.01788384346862248,0.11448010947277451,38.21
0.009168136459986077,0.10765905834377117,38.215
0.016119828058403493,0.10993097751499586,38.22
0.015946593814046856,0.12062246622411384,38.225
0.03069322299423877,0.1287378443007817,38.23
0.039979643384131854,0.1278736342509192,38.235
0.03930120900399205,0.11846383566081772,38.24
0.04420766285618595,0.11793295671552624,38.245
0.039787581366787346,0.13177869250777088,38.25
0.024999768987171767,0.12759566324643468,38.255
0.031037352694838833,0.09492998664608336,38.26
0.04708706605095612,0.07609932429105076,38.265
0.04106906381383275,0.08840234637591299,38.27
0.03009767322599115,0.09902838512745417,38.275
0.030504672403085974,0.09574706078073325,38.28
0.0231167188032528,0.09377944448207214,38.285
0.01367497437299309,0.0892573852570534,38.29
0.019471492469814295,0.07611123820784282,38.295
0.01976001462241081,0.06916005117843779,38.3
0.0069098626806912205,0.07453439534399715,38.305
0.008320942912460853,0.08215510162071261,38.31
0.0193621890195784,0.08826586077208043,38.315
0.013483118074048214,0.09122203628294451,38.32
0.0028569099121446124,0.08702842308270457,38.325
0.004426660660898658,0.08339304112608263,38.33
0.001204784061156002,0.08896324007154773,38.335
-0.012252791448536197,0.094043893972266,38.34
-0.016424520033925912,0.08789793283237692,38.345
-0.012301382515638119,0.07886161849823196,38.35
-0.015182001986425046,0.07939964716557928,38.355
-0.017802303513399183,0.08848336186229709,38.36
-0.010017592388814816,0.09905443213549259,38.365
-0.004836815456443491,0.10821223036928979,38.37
-0.010849917338814631,0.11205367870439252,38.375
-0.015723519448888872,0.10442671207428694,38.38
-0.014834047453303974,0.09080434429441332,38.385
-0.016930805458120157,0.08610689931255835,38.39
-0.02020653846459009,0.08985668250650683,38.395
-0.019699535527280543,0.08968227110437155,38.4
-0.02175049711594115,0.08907598676164126,38.405
-0.02467438542500816,0.09452108075148166,38.41
-0.01869098455818516,0.09308481937617874,38.415
-0.0120531867335913,0.08503492278008898,38.42
-0.014820010966808114,0.0988000731120541,38.425
-0.014752928133438632,0.13635711346548104,38.43
-0.004899908831771627,0.15856433413585438,38.435
0.0077724041778282835,0.1462709422042139,38.44
0.03456475172491994,0.12284178047452875,38.445
0.08811806692699559,0.1114534997392843,38.45
0.14929384770942355,0.10074614465802331,38.455
0.1998744525992054,0.05553591792824475,38.46
0.2374571009368433,-0.02543668704675444,38.465
0.23530056854459275,-0.08089458999504572,38.47
0.16917580802291157,-0.07102647465718134,38.475
0.07890155721626448,-0.03776086125444473,38.48
0.01844665821793037,-0.013096493656007391,38.485
-0.01511535917932728,0.030968387491449156,38.49
-0.03856525408718749,0.09071579453636024,38.495
-0.043667584863946556,0.12432939589213543,38.5
-0.03728887750480155,0.13889301098198678,38.505
-0.03532257858609243,0.15602942147673016,38.51
-0.023796141822632694,0.15601214903847643,38.515
0.0008564573162622303,0.13939534568004416,38.52
0.00801787233173644,0.13371901798557687,38.525
-0.0035922388822763407,0.12837823949968902,38.53
-0.004135687496338599,0.1116820061779988,38.535
0.0013803709245011535,0.10670593086869015,38.54
-0.004015459900408796,0.10905986298665274,38.545
-0.004940003655602721,0.0988000731120541,38.55
-0.00043456959399629995,0.09869142398201002,38.555
-0.012319548700771702,0.11647826035032643,38.56
-0.024824925824051613,0.1156697028084426,38.565
-0.0139259934297684,0.09783569264017317,38.57
-0.0041242964197879105,0.09471515180602359,38.575
-0.012675708879131062,0.09559661344909855,38.58
-0.015140021375690756,0.08734686690207807,38.585
-0.00938055505161256,0.09106264768579754,38.59
-0.015805387473724238,0.10319298448399554,38.595
-0.022866970051264333,0.09832045428181328,38.6
-0.019622785812360436,0.0887796102497348,38.605
-0.026547718066163534,0.09683229304635846,38.61
-0.04007941311249457,0.10797385395090907,38.615
-0.030974704900608274,0.10433111890720247,38.62
-0.011246481498843384,0.0955828768629969,38.625
-0.013917393524710938,0.09436902151715673,38.63
-0.028194752281651508,0.09803905542783566,38.635
-0.030131692411217874,0.10272555323980181,38.64
-0.030734115972517902,0.11111352371632754,38.645
-0.03847594789951087,0.1184416178578575,38.65
-0.03640181104670213,0.11468663054033659,38.655
-0.0295341628685498,0.10845478173625145,38.66
-0.041222116557293,0.11430633078030664,38.665
-0.0550551449269442,0.12157922576437788,38.67
-0.04446003290042427,0.11856008773446496,38.675
-0.034254502475550265,0.11695784837605364,38.68
-0.046229720316807964,0.11908655156299454,38.685
-0.050481444994683676,0.11446799377669958,38.69
-0.04070505648137471,0.10989193991334711,38.695
-0.04993966672979655,0.10698662545272121,38.7
-0.06459021876378936,0.0930356479521702,38.705
-0.0546383502139255,0.0833881489548688,38.71
-0.05113699853345658,0.09766709162514092,38.715
-0.07046236979940103,0.11034948392252056,38.72
-0.06773137287082648,0.10026866393012981,38.725
-0.043376546308616336,0.0885267401793,38.73
-0.0454853148655237,0.08564991114247288,38.735
-0.05909744987781713,0.08203977621286286,38.74
-0.0458576558419806,0.0835649999708615,38.745
-0.029669730799629215,0.09008017004418747,38.75
-0.03070972402514611,0.08575327423446118,38.755
-0.023095586486885925,0.07865058642876939,38.76
-0.0054092804490112195,0.08898258169302245,38.765
0.0003018461349166104,0.10793520776488713,38.77
0.005158111635004226,0.11478204761294356,38.775
0.02424114080533016,0.10766309639042652,38.78
0.040716063598739326,0.09780263707656713,38.785
0.041642841703000366,0.09389962189143011,38.79
0.03701746069124856,0.09364564254683322,38.795
0.034580025589218875,0.0889200658008487,38.8
0.03181475550715313,0.07926182912157854,38.805
0.028027001654867812,0.0713810276721058,38.81
0.025098885300897125,0.0730096088716934,38.815
0.020225958435077785,0.08448024896926518,38.82
0.012666246436694237,0.08775535169603546,38.825
0.01280413695860305,0.07299966248350095,38.83
0.022312971301563695,0.06542689992971894,38.835
0.023846391749175015,0.07631850886073202,38.84
0.016161998667458558,0.07551114026021166,38.845
0.015655332061622177,0.05699266192620904,38.85
0.014349904645106056,0.04946444687835815,38.855
0.002770448891374395,0.053304023961952496,38.86
0.002404548461173748,0.055454010337190454,38.865
0.010023746111622068,0.06354105638876957,38.87
-0.0058321862432803885,0.06938404197960013,38.875
-0.0223487852580952,0.05953553301669977,38.88
-0.0011013237850682573,0.05713142495909991,38.885
0.020064919992607858,0.0726962066686137,38.89
0.003619601684397514,0.07870015751854322,38.895
-0.011189303890384188,0.07390981136205302,38.9
-0.003113422445209924,0.0779550415138724,38.905
-0.006600823193866197,0.0781014596285814,38.91
-0.01989223397113392,0.06409929284324414,38.915
-0.013619156809731086,0.05904059930646618,38.92
-0.004940003655602659,0.07410005483404057,38.925
-0.01302306705369545,0.09111854487147904,38.93
-0.01028746124086743,0.09140229812665981,38.935
0.012355868649239233,0.07607357096415182,38.94
0.019399104889170474,0.06765037624225687,38.945
0.005518856699662704,0.07938521248021278,38.95
0.009098285990559878,0.09869342452471173,38.955
0.03653347423585166,0.12075162072650315,38.96
0.057013327294582555,0.14055960440877244,38.965
0.07294715036251243,0.13018593096702566,38.97
0.10989744506905622,0.1007819336766841,38.975
0.1557345418743325,0.09380772165625788,38.98
0.192930600449984,0.0693579098360455,38.985
0.23264604037900824,-0.022811985338836095,38.99
0.24833340318009245,-0.10180055959146761,38.995
0.18621680129037027,-0.0923558810097905,39.0
0.07918046652003277,-0.05990497106197473,39.005
0.008006376662657952,-0.044995374019404476,39.01
-0.02820095815167589,0.005442784637721341,39.015
-0.06201008994706698,0.07305808779639215,39.02
-0.07267918675766254,0.09105271745080935,39.025
-0.05907109305656592,0.08786848468369088,39.03
-0.06061296217343582,0.10657980129589865,39.035
-0.06618032509112662,0.11887558971119928,39.04
-0.04247250243450475,0.11940486376563479,39.045
-0.014820010966808128,0.13338009870127304,39.05
-0.010049600544931026,0.13829016345397904,39.055
-0.007609364045706186,0.11862609968178019,39.06
-0.0003339578040190598,0.10847776789226103,39.065
-0.002656072332256586,0.10928548941246535,39.07
-0.004073442382752442,0.09103586681781009,39.075
0.003895589230072658,0.07348554996117983,39.08
0.00013020841976313458,0.08749777579675669,39.085
-0.01797444760949995,0.1051881287004379,39.09
-0.020535213693227583,0.09573696869492478,39.095
-0.002556783768196675,0.08155079269083841,39.1
0.004636199804892307,0.08442283420471978,39.105
-0.008685815013334267,0.08699872847961143,39.11
-0.016484496996914597,0.08072448981001298,39.115
-0.010267425041765758,0.0833922335768035,39.12
-0.00997964585508347,0.09135384804028271,39.125
-0.017446579143049246,0.08475082330795,39.13
-0.01959862593277167,0.07800984235327048,39.135
-0.023520508620187956,0.0905319652384336,39.14
-0.030543118974984757,0.09867184107180099,39.145
-0.02094120629681861,0.0872483708232087,39.15
-0.004582789606265915,0.08402310182349607,39.155
-0.012159449875446761,0.09505994703707177,39.16
-0.028923592531623948,0.09588792995096854,39.165
-0.02417135341762848,0.09469781427008207,39.17
-0.014820010966808152,0.10868008042325952,39.175
-0.02314941826302766,0.11504146276978464,39.18
-0.03202279483342602,0.10211115458829108,39.185
-0.029958117507038,0.09785910073099191,39.19
-0.031078050881468134,0.10896286109323086,39.195
-0.03515032316342145,0.11387650550534845,39.2
-0.028054425821977015,0.11305844102878343,39.205
-0.015813083842336106,0.11695559200897702,39.21
-0.01610489089322487,0.11821915832422544,39.215
-0.02676958714617728,0.11451753014864802,39.22
-0.030327992757115268,0.11285574219705664,39.225
-0.024309349735636154,0.10816513154758917,39.23
-0.022517517806680647,0.09950988043783987,39.235
-0.027307860918671302,0.10261152904807401,39.24
-0.029622770335407597,0.11771619093803709,39.245
-0.029786326861599932,0.12342041469150854,39.25
-0.028632149812369348,0.11422011479340431,39.255
-0.021295509085016557,0.10480280617950138,39.26
-0.01765891485420257,0.10067912275952978,39.265
-0.02804841330189404,0.0985275423416785,39.27
-0.035613624483509417,0.10151257626884241,39.275
-0.02885792988779261,0.10854708612380597,39.28
-0.024847635331883867,0.10791164511340896,39.285
-0.028905271602309615,0.09776336118351475,39.29
-0.028941320741273154,0.09207791994900554,39.295
